source_scope,source_table,source_row,model_alias,model_id,model_revision,suite_id,task_label,evaluation_id,dedup_key,metric,value,value_unit,uncertainty,level,magnification,embedding_recipe,downstream_protocol,cohort_access,reference_url,source_locator,source_revision,source_sha256,inclusion_status,inclusion_reason
official_primary_paper,Supplementary Table 41,Mean pool (CONCHv1.5)/0.821±0.0400/knn/balanced_accuracy,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 41: Linear probing results for PR (C = 2) prediction on BCNC,conch15.titan2025.t41.0.knn.balanced_accuracy,supplementary_table_41:_linear_probing_results_for_pr_(c_=_2)_prediction_on_bcnc.0.821±0.0400.balanced_accuracy,balanced_accuracy,0.659,fraction,reported ± 0.0451,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,knn,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 41|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 41,Mean pool (CONCHv1.5)/0.821±0.0400/knn/weighted_f1,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 41: Linear probing results for PR (C = 2) prediction on BCNC,conch15.titan2025.t41.0.knn.weighted_f1,supplementary_table_41:_linear_probing_results_for_pr_(c_=_2)_prediction_on_bcnc.0.821±0.0400.weighted_f1,weighted_f1,0.764,fraction,reported ± 0.0358,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,knn,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 41|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 42,Mean pool (CONCHv1.5)/0.731±0.0225/logistic_regression/auroc,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 42: Linear probing results for HER2 (C = 2) prediction on BCNC,conch15.titan2025.t42.0.logistic_regression.auroc,supplementary_table_42:_linear_probing_results_for_her2_(c_=_2)_prediction_on_bcnc.0.731±0.0225.auroc,auroc,0.731,fraction,reported ± 0.0225,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,logistic_regression,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 42|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 42,Mean pool (CONCHv1.5)/0.731±0.0225/logistic_regression/balanced_accuracy,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 42: Linear probing results for HER2 (C = 2) prediction on BCNC,conch15.titan2025.t42.0.logistic_regression.balanced_accuracy,supplementary_table_42:_linear_probing_results_for_her2_(c_=_2)_prediction_on_bcnc.0.731±0.0225.balanced_accuracy,balanced_accuracy,0.584,fraction,reported ± 0.0335,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,logistic_regression,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 42|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 42,Mean pool (CONCHv1.5)/0.731±0.0225/simpleshot/balanced_accuracy,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 42: Linear probing results for HER2 (C = 2) prediction on BCNC,conch15.titan2025.t42.0.simpleshot.balanced_accuracy,supplementary_table_42:_linear_probing_results_for_her2_(c_=_2)_prediction_on_bcnc.0.731±0.0225.balanced_accuracy,balanced_accuracy,0.632,fraction,reported ± 0.0332,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,simpleshot,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 42|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 42,Mean pool (CONCHv1.5)/0.731±0.0225/simpleshot/weighted_f1,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 42: Linear probing results for HER2 (C = 2) prediction on BCNC,conch15.titan2025.t42.0.simpleshot.weighted_f1,supplementary_table_42:_linear_probing_results_for_her2_(c_=_2)_prediction_on_bcnc.0.731±0.0225.weighted_f1,weighted_f1,0.666,fraction,reported ± 0.0172,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,simpleshot,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 42|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 42,Mean pool (CONCHv1.5)/0.731±0.0225/knn/balanced_accuracy,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 42: Linear probing results for HER2 (C = 2) prediction on BCNC,conch15.titan2025.t42.0.knn.balanced_accuracy,supplementary_table_42:_linear_probing_results_for_her2_(c_=_2)_prediction_on_bcnc.0.731±0.0225.balanced_accuracy,balanced_accuracy,0.558,fraction,reported ± 0.0099,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,knn,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 42|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 42,Mean pool (CONCHv1.5)/0.731±0.0225/knn/weighted_f1,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 42: Linear probing results for HER2 (C = 2) prediction on BCNC,conch15.titan2025.t42.0.knn.weighted_f1,supplementary_table_42:_linear_probing_results_for_her2_(c_=_2)_prediction_on_bcnc.0.731±0.0225.weighted_f1,weighted_f1,0.691,fraction,reported ± 0.0083,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,knn,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 42|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 43,Mean pool (CONCHv1.5)/TCGA/logistic_regression/auroc,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 43: Linear probing results for Isocitrate dehydrogenase (IDH) mutation (C = 2) prediction on TCGA-GBMLGG and external dataset EBRAINS,conch15.titan2025.t43.0.logistic_regression.auroc,supplementary_table_43:_linear_probing_results_for_isocitrate_dehydrogenase_(idh)_mutation_(c_=_2)_prediction_on_tcga-gbmlgg_and_external_dataset_ebrains.TCGA.auroc,auroc,0.942,fraction,reported ± 0.0256,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,logistic_regression,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 43|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 43,Mean pool (CONCHv1.5)/TCGA/logistic_regression/balanced_accuracy,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 43: Linear probing results for Isocitrate dehydrogenase (IDH) mutation (C = 2) prediction on TCGA-GBMLGG and external dataset EBRAINS,conch15.titan2025.t43.0.logistic_regression.balanced_accuracy,supplementary_table_43:_linear_probing_results_for_isocitrate_dehydrogenase_(idh)_mutation_(c_=_2)_prediction_on_tcga-gbmlgg_and_external_dataset_ebrains.TCGA.balanced_accuracy,balanced_accuracy,0.865,fraction,reported ± 0.0356,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,logistic_regression,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 43|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 43,Mean pool (CONCHv1.5)/TCGA/simpleshot/balanced_accuracy,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 43: Linear probing results for Isocitrate dehydrogenase (IDH) mutation (C = 2) prediction on TCGA-GBMLGG and external dataset EBRAINS,conch15.titan2025.t43.0.simpleshot.balanced_accuracy,supplementary_table_43:_linear_probing_results_for_isocitrate_dehydrogenase_(idh)_mutation_(c_=_2)_prediction_on_tcga-gbmlgg_and_external_dataset_ebrains.TCGA.balanced_accuracy,balanced_accuracy,0.785,fraction,reported ± 0.0462,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,simpleshot,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 43|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 43,Mean pool (CONCHv1.5)/TCGA/simpleshot/weighted_f1,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 43: Linear probing results for Isocitrate dehydrogenase (IDH) mutation (C = 2) prediction on TCGA-GBMLGG and external dataset EBRAINS,conch15.titan2025.t43.0.simpleshot.weighted_f1,supplementary_table_43:_linear_probing_results_for_isocitrate_dehydrogenase_(idh)_mutation_(c_=_2)_prediction_on_tcga-gbmlgg_and_external_dataset_ebrains.TCGA.weighted_f1,weighted_f1,0.788,fraction,reported ± 0.0531,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,simpleshot,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 43|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 43,Mean pool (CONCHv1.5)/TCGA/knn/balanced_accuracy,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 43: Linear probing results for Isocitrate dehydrogenase (IDH) mutation (C = 2) prediction on TCGA-GBMLGG and external dataset EBRAINS,conch15.titan2025.t43.0.knn.balanced_accuracy,supplementary_table_43:_linear_probing_results_for_isocitrate_dehydrogenase_(idh)_mutation_(c_=_2)_prediction_on_tcga-gbmlgg_and_external_dataset_ebrains.TCGA.balanced_accuracy,balanced_accuracy,0.757,fraction,reported ± 0.0070,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,knn,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 43|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 43,Mean pool (CONCHv1.5)/TCGA/knn/weighted_f1,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 43: Linear probing results for Isocitrate dehydrogenase (IDH) mutation (C = 2) prediction on TCGA-GBMLGG and external dataset EBRAINS,conch15.titan2025.t43.0.knn.weighted_f1,supplementary_table_43:_linear_probing_results_for_isocitrate_dehydrogenase_(idh)_mutation_(c_=_2)_prediction_on_tcga-gbmlgg_and_external_dataset_ebrains.TCGA.weighted_f1,weighted_f1,0.783,fraction,reported ± 0.0046,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,knn,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 43|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 43,Mean pool (CONCHv1.5)/EBRAINS/logistic_regression/auroc,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 43: Linear probing results for Isocitrate dehydrogenase (IDH) mutation (C = 2) prediction on TCGA-GBMLGG and external dataset EBRAINS,conch15.titan2025.t43.1.logistic_regression.auroc,supplementary_table_43:_linear_probing_results_for_isocitrate_dehydrogenase_(idh)_mutation_(c_=_2)_prediction_on_tcga-gbmlgg_and_external_dataset_ebrains.EBRAINS.auroc,auroc,0.892,fraction,reported ± 0.0270,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,logistic_regression,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 43|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 43,Mean pool (CONCHv1.5)/EBRAINS/logistic_regression/balanced_accuracy,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 43: Linear probing results for Isocitrate dehydrogenase (IDH) mutation (C = 2) prediction on TCGA-GBMLGG and external dataset EBRAINS,conch15.titan2025.t43.1.logistic_regression.balanced_accuracy,supplementary_table_43:_linear_probing_results_for_isocitrate_dehydrogenase_(idh)_mutation_(c_=_2)_prediction_on_tcga-gbmlgg_and_external_dataset_ebrains.EBRAINS.balanced_accuracy,balanced_accuracy,0.788,fraction,reported ± 0.0306,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,logistic_regression,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 43|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 43,Mean pool (CONCHv1.5)/EBRAINS/simpleshot/balanced_accuracy,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 43: Linear probing results for Isocitrate dehydrogenase (IDH) mutation (C = 2) prediction on TCGA-GBMLGG and external dataset EBRAINS,conch15.titan2025.t43.1.simpleshot.balanced_accuracy,supplementary_table_43:_linear_probing_results_for_isocitrate_dehydrogenase_(idh)_mutation_(c_=_2)_prediction_on_tcga-gbmlgg_and_external_dataset_ebrains.EBRAINS.balanced_accuracy,balanced_accuracy,0.761,fraction,reported ± 0.0051,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,simpleshot,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 43|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 43,Mean pool (CONCHv1.5)/EBRAINS/simpleshot/weighted_f1,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 43: Linear probing results for Isocitrate dehydrogenase (IDH) mutation (C = 2) prediction on TCGA-GBMLGG and external dataset EBRAINS,conch15.titan2025.t43.1.simpleshot.weighted_f1,supplementary_table_43:_linear_probing_results_for_isocitrate_dehydrogenase_(idh)_mutation_(c_=_2)_prediction_on_tcga-gbmlgg_and_external_dataset_ebrains.EBRAINS.weighted_f1,weighted_f1,0.780,fraction,reported ± 0.0039,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,simpleshot,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 43|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 43,Mean pool (CONCHv1.5)/EBRAINS/knn/balanced_accuracy,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 43: Linear probing results for Isocitrate dehydrogenase (IDH) mutation (C = 2) prediction on TCGA-GBMLGG and external dataset EBRAINS,conch15.titan2025.t43.1.knn.balanced_accuracy,supplementary_table_43:_linear_probing_results_for_isocitrate_dehydrogenase_(idh)_mutation_(c_=_2)_prediction_on_tcga-gbmlgg_and_external_dataset_ebrains.EBRAINS.balanced_accuracy,balanced_accuracy,0.760,fraction,reported ± 0.0435,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,knn,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 43|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 43,Mean pool (CONCHv1.5)/EBRAINS/knn/weighted_f1,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 43: Linear probing results for Isocitrate dehydrogenase (IDH) mutation (C = 2) prediction on TCGA-GBMLGG and external dataset EBRAINS,conch15.titan2025.t43.1.knn.weighted_f1,supplementary_table_43:_linear_probing_results_for_isocitrate_dehydrogenase_(idh)_mutation_(c_=_2)_prediction_on_tcga-gbmlgg_and_external_dataset_ebrains.EBRAINS.weighted_f1,weighted_f1,0.727,fraction,reported ± 0.0727,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,knn,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 43|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 44,Mean pool (CONCHv1.5)/TCGA/logistic_regression/auroc,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 44: Linear probing results for ER (C = 2) prediction on TCGA-BRCA and external dataset CPTAC-BRCA,conch15.titan2025.t44.0.logistic_regression.auroc,supplementary_table_44:_linear_probing_results_for_er_(c_=_2)_prediction_on_tcga-brca_and_external_dataset_cptac-brca.TCGA.auroc,auroc,0.870,fraction,reported ± 0.0494,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,logistic_regression,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 44|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 44,Mean pool (CONCHv1.5)/TCGA/logistic_regression/balanced_accuracy,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 44: Linear probing results for ER (C = 2) prediction on TCGA-BRCA and external dataset CPTAC-BRCA,conch15.titan2025.t44.0.logistic_regression.balanced_accuracy,supplementary_table_44:_linear_probing_results_for_er_(c_=_2)_prediction_on_tcga-brca_and_external_dataset_cptac-brca.TCGA.balanced_accuracy,balanced_accuracy,0.756,fraction,reported ± 0.0417,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,logistic_regression,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 44|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 44,Mean pool (CONCHv1.5)/TCGA/simpleshot/balanced_accuracy,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 44: Linear probing results for ER (C = 2) prediction on TCGA-BRCA and external dataset CPTAC-BRCA,conch15.titan2025.t44.0.simpleshot.balanced_accuracy,supplementary_table_44:_linear_probing_results_for_er_(c_=_2)_prediction_on_tcga-brca_and_external_dataset_cptac-brca.TCGA.balanced_accuracy,balanced_accuracy,0.765,fraction,reported ± 0.0616,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,simpleshot,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 44|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 44,Mean pool (CONCHv1.5)/TCGA/simpleshot/weighted_f1,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 44: Linear probing results for ER (C = 2) prediction on TCGA-BRCA and external dataset CPTAC-BRCA,conch15.titan2025.t44.0.simpleshot.weighted_f1,supplementary_table_44:_linear_probing_results_for_er_(c_=_2)_prediction_on_tcga-brca_and_external_dataset_cptac-brca.TCGA.weighted_f1,weighted_f1,0.782,fraction,reported ± 0.0674,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,simpleshot,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 44|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 44,Mean pool (CONCHv1.5)/TCGA/knn/balanced_accuracy,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 44: Linear probing results for ER (C = 2) prediction on TCGA-BRCA and external dataset CPTAC-BRCA,conch15.titan2025.t44.0.knn.balanced_accuracy,supplementary_table_44:_linear_probing_results_for_er_(c_=_2)_prediction_on_tcga-brca_and_external_dataset_cptac-brca.TCGA.balanced_accuracy,balanced_accuracy,0.632,fraction,reported ± 0.0390,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,knn,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 44|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 44,Mean pool (CONCHv1.5)/TCGA/knn/weighted_f1,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 44: Linear probing results for ER (C = 2) prediction on TCGA-BRCA and external dataset CPTAC-BRCA,conch15.titan2025.t44.0.knn.weighted_f1,supplementary_table_44:_linear_probing_results_for_er_(c_=_2)_prediction_on_tcga-brca_and_external_dataset_cptac-brca.TCGA.weighted_f1,weighted_f1,0.717,fraction,reported ± 0.0099,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,knn,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 44|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 44,Mean pool (CONCHv1.5)/CPTAC/logistic_regression/auroc,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 44: Linear probing results for ER (C = 2) prediction on TCGA-BRCA and external dataset CPTAC-BRCA,conch15.titan2025.t44.1.logistic_regression.auroc,supplementary_table_44:_linear_probing_results_for_er_(c_=_2)_prediction_on_tcga-brca_and_external_dataset_cptac-brca.CPTAC.auroc,auroc,0.812,fraction,reported ± 0.0554,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,logistic_regression,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 44|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 44,Mean pool (CONCHv1.5)/CPTAC/logistic_regression/balanced_accuracy,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 44: Linear probing results for ER (C = 2) prediction on TCGA-BRCA and external dataset CPTAC-BRCA,conch15.titan2025.t44.1.logistic_regression.balanced_accuracy,supplementary_table_44:_linear_probing_results_for_er_(c_=_2)_prediction_on_tcga-brca_and_external_dataset_cptac-brca.CPTAC.balanced_accuracy,balanced_accuracy,0.765,fraction,reported ± 0.0424,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,logistic_regression,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 44|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
official_primary_paper,Supplementary Table 44,Mean pool (CONCHv1.5)/CPTAC/simpleshot/balanced_accuracy,CONCHv1.5,conch-1.5,CONCHv1.5 ViT-L/16 packaged with TITAN,titan_patch_encoder,Supplementary Table 44: Linear probing results for ER (C = 2) prediction on TCGA-BRCA and external dataset CPTAC-BRCA,conch15.titan2025.t44.1.simpleshot.balanced_accuracy,supplementary_table_44:_linear_probing_results_for_er_(c_=_2)_prediction_on_tcga-brca_and_external_dataset_cptac-brca.CPTAC.balanced_accuracy,balanced_accuracy,0.603,fraction,reported ± 0.0061,slide,20x patches; slide mean pooling,mean-pooled frozen CONCHv1.5 patch embeddings,simpleshot,public,https://www.nature.com/articles/s41591-025-03982-3,Supplementary Information|Table 44|Mean pool (CONCHv1.5),Nature Medicine 2025 supplementary PDF,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,canonical_candidate,Public leaf protocol cell.
