source_id,suite_id,table,dataset_id,task_name,task_family,target,sample_unit,task_type,num_samples,endpoint,metric,protocol,model_alias,model_id,model_revision,value,uncertainty,evaluation_id,protocol_id,task_identity_id,dataset_artifact_id,reference_url,source_locator,source_sha256,review_status,audit_status,audit_notes
titan2025,titan_paper,Supplementary Table 37,mut-het-rcc,MUT-HET-RCC BAP1 mutation,molecular_biomarker,BAP1,patient,classification,1292,slide_level_classification,balanced_accuracy,titan2025_frozen_20_nearest_neighbors,TITAN vision-language,titan-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.553,reported_error=0.0176,titan2025.mut-het-rcc.mut-het-rcc-bap1-mutation.titan2025-frozen-20-nearest-neighbors.balanced-accuracy,titan2025.mut-het-rcc.mut-het-rcc-bap1-mutation.titan2025-frozen-20-nearest-neighbors.balanced-accuracy,task.mut-het-rcc.mut-het-rcc-bap1-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=37|model=TITAN|evaluator=20_nearest_neighbors|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 37,mut-het-rcc,MUT-HET-RCC BAP1 mutation,molecular_biomarker,BAP1,patient,classification,1292,slide_level_classification,weighted_f1,titan2025_frozen_20_nearest_neighbors,TITAN vision-language,titan-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.842,reported_error=0.0086,titan2025.mut-het-rcc.mut-het-rcc-bap1-mutation.titan2025-frozen-20-nearest-neighbors.weighted-f1,titan2025.mut-het-rcc.mut-het-rcc-bap1-mutation.titan2025-frozen-20-nearest-neighbors.weighted-f1,task.mut-het-rcc.mut-het-rcc-bap1-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=37|model=TITAN|evaluator=20_nearest_neighbors|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 38,mut-het-rcc,MUT-HET-RCC PBRM1 mutation,molecular_biomarker,PBRM1,patient,classification,1292,slide_level_classification,auroc,titan2025_frozen_logistic_regression,TITAN-V vision-only,titan-v-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.790,reported_error=0.0081,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-logistic-regression.auroc,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-logistic-regression.auroc,task.mut-het-rcc.mut-het-rcc-pbrm1-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=38|model=TITANV|evaluator=logistic_regression|metric=auroc,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 38,mut-het-rcc,MUT-HET-RCC PBRM1 mutation,molecular_biomarker,PBRM1,patient,classification,1292,slide_level_classification,balanced_accuracy,titan2025_frozen_logistic_regression,TITAN-V vision-only,titan-v-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.705,reported_error=0.0106,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-logistic-regression.balanced-accuracy,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-logistic-regression.balanced-accuracy,task.mut-het-rcc.mut-het-rcc-pbrm1-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=38|model=TITANV|evaluator=logistic_regression|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 38,mut-het-rcc,MUT-HET-RCC PBRM1 mutation,molecular_biomarker,PBRM1,patient,classification,1292,slide_level_classification,balanced_accuracy,titan2025_frozen_simpleshot,TITAN-V vision-only,titan-v-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.672,reported_error=0.0098,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-simpleshot.balanced-accuracy,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-simpleshot.balanced-accuracy,task.mut-het-rcc.mut-het-rcc-pbrm1-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=38|model=TITANV|evaluator=simpleshot|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 38,mut-het-rcc,MUT-HET-RCC PBRM1 mutation,molecular_biomarker,PBRM1,patient,classification,1292,slide_level_classification,weighted_f1,titan2025_frozen_simpleshot,TITAN-V vision-only,titan-v-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.669,reported_error=0.0104,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-simpleshot.weighted-f1,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-simpleshot.weighted-f1,task.mut-het-rcc.mut-het-rcc-pbrm1-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=38|model=TITANV|evaluator=simpleshot|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 38,mut-het-rcc,MUT-HET-RCC PBRM1 mutation,molecular_biomarker,PBRM1,patient,classification,1292,slide_level_classification,balanced_accuracy,titan2025_frozen_20_nearest_neighbors,TITAN-V vision-only,titan-v-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.681,reported_error=0.0209,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-20-nearest-neighbors.balanced-accuracy,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-20-nearest-neighbors.balanced-accuracy,task.mut-het-rcc.mut-het-rcc-pbrm1-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=38|model=TITANV|evaluator=20_nearest_neighbors|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 38,mut-het-rcc,MUT-HET-RCC PBRM1 mutation,molecular_biomarker,PBRM1,patient,classification,1292,slide_level_classification,weighted_f1,titan2025_frozen_20_nearest_neighbors,TITAN-V vision-only,titan-v-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.681,reported_error=0.0212,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-20-nearest-neighbors.weighted-f1,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-20-nearest-neighbors.weighted-f1,task.mut-het-rcc.mut-het-rcc-pbrm1-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=38|model=TITANV|evaluator=20_nearest_neighbors|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 38,mut-het-rcc,MUT-HET-RCC PBRM1 mutation,molecular_biomarker,PBRM1,patient,classification,1292,slide_level_classification,auroc,titan2025_frozen_logistic_regression,TITAN vision-language,titan-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.775,reported_error=0.0205,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-logistic-regression.auroc,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-logistic-regression.auroc,task.mut-het-rcc.mut-het-rcc-pbrm1-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=38|model=TITAN|evaluator=logistic_regression|metric=auroc,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 38,mut-het-rcc,MUT-HET-RCC PBRM1 mutation,molecular_biomarker,PBRM1,patient,classification,1292,slide_level_classification,balanced_accuracy,titan2025_frozen_logistic_regression,TITAN vision-language,titan-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.713,reported_error=0.0192,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-logistic-regression.balanced-accuracy,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-logistic-regression.balanced-accuracy,task.mut-het-rcc.mut-het-rcc-pbrm1-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=38|model=TITAN|evaluator=logistic_regression|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 38,mut-het-rcc,MUT-HET-RCC PBRM1 mutation,molecular_biomarker,PBRM1,patient,classification,1292,slide_level_classification,balanced_accuracy,titan2025_frozen_simpleshot,TITAN vision-language,titan-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.674,reported_error=0.0114,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-simpleshot.balanced-accuracy,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-simpleshot.balanced-accuracy,task.mut-het-rcc.mut-het-rcc-pbrm1-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=38|model=TITAN|evaluator=simpleshot|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 38,mut-het-rcc,MUT-HET-RCC PBRM1 mutation,molecular_biomarker,PBRM1,patient,classification,1292,slide_level_classification,weighted_f1,titan2025_frozen_simpleshot,TITAN vision-language,titan-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.674,reported_error=0.0110,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-simpleshot.weighted-f1,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-simpleshot.weighted-f1,task.mut-het-rcc.mut-het-rcc-pbrm1-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=38|model=TITAN|evaluator=simpleshot|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 38,mut-het-rcc,MUT-HET-RCC PBRM1 mutation,molecular_biomarker,PBRM1,patient,classification,1292,slide_level_classification,balanced_accuracy,titan2025_frozen_20_nearest_neighbors,TITAN vision-language,titan-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.685,reported_error=0.0237,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-20-nearest-neighbors.balanced-accuracy,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-20-nearest-neighbors.balanced-accuracy,task.mut-het-rcc.mut-het-rcc-pbrm1-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=38|model=TITAN|evaluator=20_nearest_neighbors|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 38,mut-het-rcc,MUT-HET-RCC PBRM1 mutation,molecular_biomarker,PBRM1,patient,classification,1292,slide_level_classification,weighted_f1,titan2025_frozen_20_nearest_neighbors,TITAN vision-language,titan-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.685,reported_error=0.0232,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-20-nearest-neighbors.weighted-f1,titan2025.mut-het-rcc.mut-het-rcc-pbrm1-mutation.titan2025-frozen-20-nearest-neighbors.weighted-f1,task.mut-het-rcc.mut-het-rcc-pbrm1-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=38|model=TITAN|evaluator=20_nearest_neighbors|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 39,mut-het-rcc,MUT-HET-RCC SETD2 mutation,molecular_biomarker,SETD2,patient,classification,1292,slide_level_classification,auroc,titan2025_frozen_logistic_regression,TITAN-V vision-only,titan-v-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.734,reported_error=0.0155,titan2025.mut-het-rcc.mut-het-rcc-setd2-mutation.titan2025-frozen-logistic-regression.auroc,titan2025.mut-het-rcc.mut-het-rcc-setd2-mutation.titan2025-frozen-logistic-regression.auroc,task.mut-het-rcc.mut-het-rcc-setd2-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=39|model=TITANV|evaluator=logistic_regression|metric=auroc,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 39,mut-het-rcc,MUT-HET-RCC SETD2 mutation,molecular_biomarker,SETD2,patient,classification,1292,slide_level_classification,balanced_accuracy,titan2025_frozen_logistic_regression,TITAN-V vision-only,titan-v-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.592,reported_error=0.0218,titan2025.mut-het-rcc.mut-het-rcc-setd2-mutation.titan2025-frozen-logistic-regression.balanced-accuracy,titan2025.mut-het-rcc.mut-het-rcc-setd2-mutation.titan2025-frozen-logistic-regression.balanced-accuracy,task.mut-het-rcc.mut-het-rcc-setd2-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=39|model=TITANV|evaluator=logistic_regression|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 39,mut-het-rcc,MUT-HET-RCC SETD2 mutation,molecular_biomarker,SETD2,patient,classification,1292,slide_level_classification,balanced_accuracy,titan2025_frozen_simpleshot,TITAN-V vision-only,titan-v-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.651,reported_error=0.0195,titan2025.mut-het-rcc.mut-het-rcc-setd2-mutation.titan2025-frozen-simpleshot.balanced-accuracy,titan2025.mut-het-rcc.mut-het-rcc-setd2-mutation.titan2025-frozen-simpleshot.balanced-accuracy,task.mut-het-rcc.mut-het-rcc-setd2-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=39|model=TITANV|evaluator=simpleshot|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 39,mut-het-rcc,MUT-HET-RCC SETD2 mutation,molecular_biomarker,SETD2,patient,classification,1292,slide_level_classification,weighted_f1,titan2025_frozen_simpleshot,TITAN-V vision-only,titan-v-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.686,reported_error=0.0140,titan2025.mut-het-rcc.mut-het-rcc-setd2-mutation.titan2025-frozen-simpleshot.weighted-f1,titan2025.mut-het-rcc.mut-het-rcc-setd2-mutation.titan2025-frozen-simpleshot.weighted-f1,task.mut-het-rcc.mut-het-rcc-setd2-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=39|model=TITANV|evaluator=simpleshot|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 39,mut-het-rcc,MUT-HET-RCC SETD2 mutation,molecular_biomarker,SETD2,patient,classification,1292,slide_level_classification,balanced_accuracy,titan2025_frozen_20_nearest_neighbors,TITAN-V vision-only,titan-v-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.561,reported_error=0.0145,titan2025.mut-het-rcc.mut-het-rcc-setd2-mutation.titan2025-frozen-20-nearest-neighbors.balanced-accuracy,titan2025.mut-het-rcc.mut-het-rcc-setd2-mutation.titan2025-frozen-20-nearest-neighbors.balanced-accuracy,task.mut-het-rcc.mut-het-rcc-setd2-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=39|model=TITANV|evaluator=20_nearest_neighbors|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 39,mut-het-rcc,MUT-HET-RCC SETD2 mutation,molecular_biomarker,SETD2,patient,classification,1292,slide_level_classification,weighted_f1,titan2025_frozen_20_nearest_neighbors,TITAN-V vision-only,titan-v-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.686,reported_error=0.0128,titan2025.mut-het-rcc.mut-het-rcc-setd2-mutation.titan2025-frozen-20-nearest-neighbors.weighted-f1,titan2025.mut-het-rcc.mut-het-rcc-setd2-mutation.titan2025-frozen-20-nearest-neighbors.weighted-f1,task.mut-het-rcc.mut-het-rcc-setd2-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=39|model=TITANV|evaluator=20_nearest_neighbors|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 39,mut-het-rcc,MUT-HET-RCC SETD2 mutation,molecular_biomarker,SETD2,patient,classification,1292,slide_level_classification,auroc,titan2025_frozen_logistic_regression,TITAN vision-language,titan-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.727,reported_error=0.0154,titan2025.mut-het-rcc.mut-het-rcc-setd2-mutation.titan2025-frozen-logistic-regression.auroc,titan2025.mut-het-rcc.mut-het-rcc-setd2-mutation.titan2025-frozen-logistic-regression.auroc,task.mut-het-rcc.mut-het-rcc-setd2-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=39|model=TITAN|evaluator=logistic_regression|metric=auroc,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 39,mut-het-rcc,MUT-HET-RCC SETD2 mutation,molecular_biomarker,SETD2,patient,classification,1292,slide_level_classification,balanced_accuracy,titan2025_frozen_logistic_regression,TITAN vision-language,titan-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.586,reported_error=0.0158,titan2025.mut-het-rcc.mut-het-rcc-setd2-mutation.titan2025-frozen-logistic-regression.balanced-accuracy,titan2025.mut-het-rcc.mut-het-rcc-setd2-mutation.titan2025-frozen-logistic-regression.balanced-accuracy,task.mut-het-rcc.mut-het-rcc-setd2-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=39|model=TITAN|evaluator=logistic_regression|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 39,mut-het-rcc,MUT-HET-RCC SETD2 mutation,molecular_biomarker,SETD2,patient,classification,1292,slide_level_classification,balanced_accuracy,titan2025_frozen_simpleshot,TITAN vision-language,titan-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.661,reported_error=0.0147,titan2025.mut-het-rcc.mut-het-rcc-setd2-mutation.titan2025-frozen-simpleshot.balanced-accuracy,titan2025.mut-het-rcc.mut-het-rcc-setd2-mutation.titan2025-frozen-simpleshot.balanced-accuracy,task.mut-het-rcc.mut-het-rcc-setd2-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=39|model=TITAN|evaluator=simpleshot|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
titan2025,titan_paper,Supplementary Table 39,mut-het-rcc,MUT-HET-RCC SETD2 mutation,molecular_biomarker,SETD2,patient,classification,1292,slide_level_classification,weighted_f1,titan2025_frozen_simpleshot,TITAN vision-language,titan-slide,github:mahmoodlab/TITAN@9e34c66ff66445c6c590da0dbf7acc103d39a40b,0.685,reported_error=0.0069,titan2025.mut-het-rcc.mut-het-rcc-setd2-mutation.titan2025-frozen-simpleshot.weighted-f1,titan2025.mut-het-rcc.mut-het-rcc-setd2-mutation.titan2025-frozen-simpleshot.weighted-f1,task.mut-het-rcc.mut-het-rcc-setd2-mutation,artifact.mut-het-rcc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=39|model=TITAN|evaluator=simpleshot|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,machine_parsed_single_primary_source,parsed_primary_source,Exact leaf result; protocol variants remain distinct and are not deduplicated by dataset name alone.
